BA,GAN
1.7901173121100313,2.2130142889872277
1.8006744152601195,2.0728229270674023
2.0585745828802224,2.036306586423299
1.7702552799366273,1.9955170056999405
1.9032700711093398,2.027208719745402
1.926655952242505,2.1577930511296985
1.663353867490382,2.1311648698412498
1.7400057831699778,1.9033078295992047
1.8588189311937997,2.045688642354925
1.6596068197177178,1.9113152751946976
1.8423455950074443,1.9756391891748204
1.9026730995828032,2.124716023133307
1.7964184933082956,2.0550081974926218
1.8668373042963844,2.128954461522239
1.8705797905573687,1.9628351432179447
1.83284067754493,1.9499508676001158
1.6810349196528418,2.0917370604398027
2.4160409712334983,2.0380956571220112
1.7961124836247708,2.091682790927481
1.8205514158704355,2.1977259349500025
1.8023475201376598,2.087451386419369
1.8672271815892705,2.07095600540626
1.7886725732651714,2.1436345584879297
1.9165664671069647,2.1626139164355616
1.8252973326015636,1.9864566186366004
1.83474516123003,2.080806880209688
1.9260935206585188,2.0362447024068038
1.630359475709903,2.1725264766210017
1.8638394069630135,2.062125327317127
1.7034986028762868,2.083383038056476
1.7792043820681633,2.111143043386461
2.0203737205154795,2.142962136559559
1.9937683197659588,2.014269995682204
1.9545276560538976,2.0440911968243975
1.7601204882872894,2.0479821215549414
1.8791252814823127,2.199615786272732
2.0818890224325726,2.030409486170444
1.8185423553344726,2.042837267065229
1.8692442983476956,2.0822739182740366
1.766888989510774,2.1456936801033564
1.8601937652283906,7.831979941652806
1.8162896858889526,2.0698670260095504
1.8563326073831468,2.1015504728584746
1.7571762739795487,2.1049364696965993
1.79896522667124,2.0301689232110967
1.8404342076011382,2.048130082589708
1.9232527439353788,2.0168791191333115
1.7898035141079371,2.0584353796505415
1.81219363555656,2.0053620870728324
1.916322293768681,2.1294881711364755
2.763707027216464,2.0732710497757663
1.873112432818247,1.9874211956107004
1.7097416499035447,2.1058272775153504
1.7737839751258444,2.128778689286344
1.8906771287588473,2.1824602284824017
1.7614345687590456,2.1294881711364755
1.8567234199177944,2.0626765465233934
1.7521142301133352,2.1096697496570496
1.8669781061723296,2.043500206431603
1.7039518417644983,2.105765643070865
2.229767933190746,2.009264996249471
1.77933303575848,2.122374679828824
1.9177660892638964,1.9480886757662355
1.8587514007064438,2.1473141794506674
1.9738055519055941,2.1098157329014917
1.7462645026147547,2.2007114949045627
1.9572065758317954,2.0336584940132125
1.9112093374153596,2.098777713233549
1.843875508051865,2.126311243868802
1.8802862399836133,2.1027163669465234
1.8044111230702808,2.083923978549585
1.8376127825317545,2.1198741955626375
1.8838295442319954,2.099552149723808
1.9219023080615445,2.1288798654885706
1.8501242827164452,2.1337495053409095
1.8308952287289326,1.9696379555170815
1.879291556980967,2.0995847373208214
1.8452082648891464,2.1323047814385303
2.1128676785895415,2.0968968942476005
1.7584835006334738,2.1381747513873806
1.7265507372835243,2.1386735603104894
1.8204539732840477,2.095466362869449
1.913388681422239,2.071174262067329
1.8714300586981012,2.183898224432623
1.8641281253788236,1.9949920316971808
1.7168296658808058,1.999431732276917
1.7862438388737054,2.076195434745351
1.735737589695601,2.0312341447906967
1.8480013854241713,1.9126385970878195
1.8597416399258353,2.182485657829397
1.996778424144279,2.0425669149877654
1.7672296781525747,2.0441208122300933
1.7155821139485143,2.0699283652996927
1.8995393758050731,2.077572108055401
1.7080355825563887,2.111111847775052
2.0302131857041052,2.1818883693621673
1.8725052568198468,2.202448949833868
2.2873616422498078,2.087502377429675
1.873860499661936,1.9825843427988095
1.9579847791981098,2.121196217544777
1.8162189050076907,2.176609958390542
1.7300149585484639,1.9990334025408418
1.8825678094761527,2.069148540200814
1.8078569578262327,2.1515078124199705
1.8343950906807343,2.0758450536619977
1.8216073315834054,2.130693138752022
1.81327320799706,2.0002428786266493
1.7500414318480253,2.0503766482846135
1.8284305729923274,2.130693138752022
1.7810433664245922,2.0287843870169433
1.9544080608182899,2.0941364569649643
1.878408847859215,1.9658067050650718
1.7963865634654586,2.0550081974926218
1.8127861046770768,2.0581459019037833
1.9022859580615528,2.048323054593566
1.9482886982402015,2.073178480113868
1.8700985417908607,2.2213208269638205
1.901457385885681,2.107935845003955
1.8041588469697842,2.1057913865648423
1.842059047014,2.0444117880388397
1.7170708292059957,2.1337046978999137
1.8648634677433031,2.105333775099666
1.8463890911436676,2.1378164319945068
1.8591802049215402,2.0446946027809716
1.7961843366910868,2.135712345501541
1.853690530813144,2.0748777723552747
1.8674496905360485,2.056299247728986
1.7634895814406604,2.1091918104352487
1.9126296773704634,1.9601021347479304
2.0435111022990364,1.9580468189100113
1.9403125331148674,2.115847131675854
1.8495599013367507,2.084364534767195
1.8757644227088788,1.9485178323405292
2.012860133773964,2.009127668416189
1.7608620760949387,2.0868977644195743
1.938777475477542,2.1183157828135357
1.8518294537168924,2.1936628716077085
2.2405550413820325,2.0674130858498554
1.742445775876428,2.2652828383707044
1.9534550644354187,2.0516911211001894
1.8333204391466098,2.0292352729865524
1.914354962251559,2.1299133122130445
1.7571105302593324,2.041096491181153
1.6783764880954073,2.048323054593566
1.9810579935620916,2.057210694322735
1.8262685597800712,2.151204761892939
1.8213332536888625,1.9898446834450434
1.819644030783775,2.0427721393439144
1.868910696425044,1.8690173823020533
1.6811674547315647,2.0754455167861465
1.7808878779998718,2.1294881711364755
1.8869687668497326,1.994829343087056
2.176172446009718,2.0736959600925546
1.9288436343771016,2.1858814579741868
1.8275831936356834,2.097224763717149
1.8307815276921882,2.036306586423299
2.053812216212745,1.992122293117295
1.865468050648166,2.0729246229859104
1.8001761938682432,1.9752839391214718
1.817712367396077,2.139403295131614
1.8695482210252665,2.0393395141388044
2.00712654332337,11.065670654548581
1.8073029795355375,2.0610062215256644
1.6752159727992182,2.2173532296227974
1.914456000340601,2.1138088770742645
1.8263499999249584,1.9973887784770445
1.963236532423629,2.0416663449044226
1.8866172064453304,2.152894232430545
1.8495333163401613,2.040296954404597
1.8068469517496433,2.11346162849377
1.8061429000567268,2.043210257912997
1.7234818397840375,2.0956449439349547
1.8339647803030337,2.048323054593566
1.8276441741431282,2.048323054593566
1.8699267919606801,2.0355835998401575
1.7445073110783034,2.1186559297222267
1.8444896346190347,1.9598620103712296
1.6840517909489,2.1579588879494285
2.0303585754635662,2.04640215978373
1.9210366686224043,2.4094228201094534
1.8272993848206829,2.1057497346388354
1.9057143520911546,2.127022248213083
1.9086604699758094,2.0923037968890528
1.8956317778931302,2.081997183914428
1.7903589576557484,2.02131363085104
1.7422610201388284,2.126175996955874
1.7933643391798197,2.1865859316953102
1.8830412651299813,2.085843059144167
1.8959845958707882,2.111300745589077
1.9051160124581386,2.028901726019874
1.7786795155432338,2.0813390800700264
1.6689837134750012,2.084159368844009
1.7996827828310944,1.9485178323405292
